		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: yttgg], śālinī [11: mttgg], ajñātam [11: jBtgg]	3
		upajāti triṣṭubh: śālinī [11: mttgg], ajñātam [11: jttgg]	3
		upajāti triṣṭubh: ajñātam [11: tBjgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: yBtgg], ajñātam [11: yttgg], śālinī [11: mttgg], upendravajrā [11: jtjgg]	3
		upajāti jagatī: indravaṃśā [12: ttjr], vaṃśastha [12: jtjr] atha vā vaṃśastha [12: jtjr] (? 2 eva pādāḥ yuktāḥ)	3
		upajāti triṣṭubh: ajñātam [11: tBtgg], upendravajrā [11: jtjgg]	3
		upajāti triṣṭubh: upendravajrā [11: jtjgg], ajñātam [11: tttgl]	3
		upajāti triṣṭubh: indravajrā [11: ttjgg], upendravajrā [11: jtjgg], ajñātam [11: tttgl]	3
		upajāti triṣṭubh: ajñātam [11: mntgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: jttgg], upendravajrā [11: jtjgg], ajñātam [11: jBtgg]	3
		upajāti triṣṭubh: indravajrā [11: ttjgg], ajñātam [11: jttgg], upendravajrā [11: jtjgg]	3
upajāti triṣṭubh: vātormī [11: mBtgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: yttgg], upendravajrā [11: jtjgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: yttgg], śālinī [11: mttgg], ajñātam [11: jttgg]	3
		upajāti triṣṭubh: ajñātam [11: jttgl], upendravajrā [11: jtjgg]	3
		upajāti triṣṭubh: ajñātam [11: tBtgl], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: ytjgg], ajñātam [11: tttgg], ajñātam [11: yttgg]	3
		ajñātasamavṛtta [11: jttgg] (? 2 eva pādāḥ yuktāḥ)	3
		upajāti triṣṭubh: ajñātam [11: yttgg], ajñātam [11: mtjgg], ajñātam [11: jttgg], upendravajrā [11: jtjgg]	3
upajāti triṣṭubh: vātormī [11: mBtgg], śālinī [11: mttgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: tttgg], ajñātam [11: yttgg], śālinī [11: mttgg]	3
		upajāti triṣṭubh-jagatī-saṃkara?: ajñātam [11: tBtgg], vaṃśastha [12: jtjr], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: yBtgg], śālinī [11: mttgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: ttygg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: yttgg], śālinī [11: mttgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: mtjgl], vātormī [11: mBtgg], śālinī [11: mttgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: jBtgl], śālinī [11: mttgg]	3
anuṣṭubh (1,2: bha-vipulā, 3,4: bha-vipulā (ma-gaṇa-pūrvikā!))	3
		upajāti triṣṭubh: ajñātam [11: yBtgg], upendravajrā [11: jtjgg]	3
		upajāti triṣṭubh: ajñātam [11: yBtgg], śālinī [11: mttgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	3
		ajñātasamavṛtta [4: jl] (? 2 eva pādāḥ yuktāḥ)	3
		upajāti triṣṭubh: ajñātam [11: tttgg], ajñātam [11: jttgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: tttgg], ajñātam [11: tBtgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: tttgg], śālinī [11: mttgg], indravajrā [11: ttjgg]	3
		upajāti triṣṭubh: ajñātam [11: tBtgg], śālinī [11: mttgg]	3
bhujaṅgaprayāta [12: yyyy]	3
		upajāti triṣṭubh: śālinī [11: mttgg], ajñātam [11: mtjgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	3
		ajñātasamavṛtta [2: gg] (? 2 eva pādāḥ yuktāḥ)	3
		upajāti triṣṭubh-jagatī-saṃkara?: ajñātam [11: ytjgg], ajñātam [11: yttgg], śālinī [11: mttgg], ajñātam [12: ytjB]	2
		upajāti triṣṭubh: ajñātam [11: tttgg], ajñātam [11: mtjgg], upendravajrā [11: jtjgg]	2
		ajñātasamavṛtta [7: yjg] (? 2 eva pādāḥ yuktāḥ)	2
		ajñātasamavṛtta [5: sll] (? 2 eva pādāḥ yuktāḥ)	2
		upajāti triṣṭubh-jagatī-saṃkara?: ajñātam [12: tmyy], ajñātam [11: tttgg], śālinī [11: mttgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: ytjgg], ajñātam [11: yBtgg], upendravajrā [11: jtjgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: tttgg], ajñātam [11: tBtgg], śālinī [11: mttgg]	2
		upajāti triṣṭubh-jagatī-saṃkara?: ajñātam [12: jtyy], ajñātam [11: tttgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh-jagatī-saṃkara?: vātormī [11: mBtgg], ajñātam [12: jtyj], śālinī [11: mttgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh-jagatī-saṃkara?: ajñātam [12: jmyj], ajñātam [11: tBtgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh-jagatī-saṃkara?: ajñātam [12: jmyy], śālinī [11: mttgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: tttgg], śālinī [11: mttgg], ajñātam [11: yttgl]	2
		upajāti triṣṭubh: ajñātam [11: yBtgg], ajñātam [11: mtjgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: tBtgg], ajñātam [11: mtjgg], upendravajrā [11: jtjgg]	2
		upajāti triṣṭubh-jagatī-saṃkara?: vātormī [11: mBtgg], ajñātam [12: trsy], indravaṃśā [12: ttjr], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh-jagatī-saṃkara?: ajñātam [12: ttyy], ajñātam [11: tBtgg], śālinī [11: mttgg], upendravajrā [11: jtjgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], śālinī [11: mttgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	2
		vātormī [11: mBtgg] (? 3 eva pādāḥ yuktāḥ)	2
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: tttgg], ajñātam [11: jBtgg], upendravajrā [11: jtjgg]	2
		ajñātasamavṛtta [4: tl] (? 2 eva pādāḥ yuktāḥ)	2
		upajāti triṣṭubh: ajñātam [11: tBtgg], ajñātam [11: jBtgg], upendravajrā [11: jtjgg]	2
		upajāti triṣṭubh: ajñātam [11: jttgl], ajñātam [11: jttgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: tBtgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], indravajrā [11: ttjgg], ajñātam [11: jBtgg], ajñātam [11: yttgl]	2
		upajāti triṣṭubh: ajñātam [11: rttgg], śālinī [11: mttgg]	2
		upajāti triṣṭubh-jagatī-saṃkara?: ajñātam [12: yBsy], ajñātam [11: mntgg], śālinī [11: mttgg], ajñātam [12: mBsy]	2
		upajāti triṣṭubh: ajñātam [11: yBtgg], śālinī [11: mttgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: mjtgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: ytjgg], ajñātam [11: mtjgg], śālinī [11: mttgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: yttgg], śālinī [11: mttgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: yttgl], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: tBtgg], upendravajrā [11: jtjgg]	2
		upajāti triṣṭubh: ajñātam [11: tBjgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: yBtgg], ajñātam [11: yttgg], upendravajrā [11: jtjgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], śālinī [11: mttgg], ajñātam [11: mtjgg]	2
		upajāti triṣṭubh: ajñātam [11: jttgl], upendravajrā [11: jtjgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh-jagatī-saṃkara?: ajñātam [11: jttgl], indravaṃśā [12: ttjr], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: jBtgg], ajñātam [11: tBtgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: mtjgl], ajñātam [11: tBtgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: yttgg], śālinī [11: mttgg], upendravajrā [11: jtjgg]	2
upajāti triṣṭubh: vātormī [11: mBtgg], upendravajrā [11: jtjgg]	2
		upajāti triṣṭubh: ajñātam [11: mtjgl], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: jttgg], śālinī [11: mttgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: tttgg], ajñātam [11: mtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: mtjgg], ajñātam [11: yttgg], śālinī [11: mttgg], upendravajrā [11: jtjgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], śālinī [11: mttgg], ajñātam [11: jttgg], upendravajrā [11: jtjgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: jBtgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: jBtgg], śālinī [11: mttgg], upendravajrā [11: jtjgg]	2
		ajñātārdhasamavṛtta [jgl, sy]	2
		upajāti triṣṭubh: ajñātam [11: tttgg], ajñātam [11: yBtgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: jBtgl], ajñātam [11: yttgg], ajñātam [11: jttgg]	2
		ajñātārdhasamavṛtta [t, tjgg]	2
		ajñātasamavṛtta [4: rg] (? 2 eva pādāḥ yuktāḥ)	2
		ajñātārdhasamavṛtta [ttjr, jtjr]	2
		upajāti triṣṭubh: ajñātam [11: jmjgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	2
		ajñātasamavṛtta [5: slg] (? 2 eva pādāḥ yuktāḥ)	2
		ajñātasamavṛtta [11: tBtgl] (? 2 eva pādāḥ yuktāḥ)	2
		ajñātasamavṛtta [12: jtyy] (? 2 eva pādāḥ yuktāḥ)	2
		upajāti triṣṭubh: ajñātam [11: tttgg], śālinī [11: mttgg], ajñātam [11: mtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: tBtgl], ajñātam [11: yttgg], śālinī [11: mttgg], ajñātam [11: jttgg]	2
		upajāti triṣṭubh: ajñātam [11: mtjgl], ajñātam [11: tttgg], ajñātam [11: jttgg], upendravajrā [11: jtjgg]	2
		upajāti triṣṭubh: ajñātam [11: ytjgg], ajñātam [11: mtjgg], śālinī [11: mttgg], upendravajrā [11: jtjgg]	2
		upajāti triṣṭubh: ajñātam [11: tBtgg], ajñātam [11: tttgl], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh-jagatī-saṃkara?: vātormī [11: mBtgg], ajñātam [11: yttgg], śālinī [11: mttgg], ajñātam [12: jtyy]	2
		upajāti triṣṭubh: ajñātam [11: tttgg], ajñātam [11: tBtgl], śālinī [11: mttgg]	2
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: tttgg], śālinī [11: mttgg], ajñātam [11: jttgg]	2
		upajāti triṣṭubh: ajñātam [11: tttgg], ajñātam [11: yttgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: ytjgg], ajñātam [11: tBtgg], upendravajrā [11: jtjgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: jttgl], śālinī [11: mttgg], indravajrā [11: ttjgg]	2
		upajāti triṣṭubh: ajñātam [11: tBtgg], ajñātam [11: jttgg], indravajrā [11: ttjgg]	2
		ajñātasamavṛtta [11: jttgl] (? 2 eva pādāḥ yuktāḥ)	2
		upajāti triṣṭubh: vātormī [11: mBtgg], ajñātam [11: sttgg], ajñātam [11: yttgg], ajñātam [11: mtjgg]	2
